Symbol,Name,QtyFinanced,AmtFinanced,Date
CHENNPETRO,CHENNAI PETROLEUM CORP LT,2252996.0,14758.22,2025-08-04
CHEVIOT,CHEVIOT COMPANY LIMITED,2559.0,31.25,2025-08-04
CHOICEIN,CHOICE INTERNATIONAL LTD,565786.0,3516.12,2025-08-04
CHOLAFIN,CHOLAMANDALAM IN & FIN CO,708317.0,10254.31,2025-08-04
CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,81521.0,1435.29,2025-08-04
CIEINDIA,CIE AUTOMOTIVE INDIA LTD,469948.0,2091.18,2025-08-04
CIFL,CAPITAL INDIA FINANCE LTD,52428.0,20.61,2025-08-04
CIGNITITEC,CIGNITI TECHNOLOGIES LTD,83767.0,1202.79,2025-08-04
CIPLA,CIPLA LTD,326153.0,4607.36,2025-08-04
CLEAN,CLEAN SCIENCE & TECH LTD,632431.0,8796.18,2025-08-04
CLEDUCATE,CL EDUCATE LIMITED,213619.0,244.45,2025-08-04
CLSEL,CHAMAN LAL SETIA EXP LTD,172523.0,523.94,2025-08-04
CMSINFO,CMS INFO SYSTEMS LIMITED,336442.0,1438.02,2025-08-04
COALINDIA,COAL INDIA LTD,13880480.0,51039.33,2025-08-04
COASTCORP,COASTAL CORPORATION LTD,125.0,0.07,2025-08-04
COCHINSHIP,COCHIN SHIPYARD LIMITED,2042544.0,37690.08,2025-08-04
COFORGE,COFORGE LIMITED,1121131.0,18307.67,2025-08-04
COHANCE,COHANCE LIFESCIENCES LTD,81959.0,834.08,2025-08-04
COLPAL,COLGATE PALMOLIVE LTD.,699657.0,16041.36,2025-08-04
COMMOIETF,ICICIPRAMC - ICICICOMMO,47485.0,33.14,2025-08-04
COMPUSOFT,COMPUCOM SOFTWARE LTD,43133.0,9.02,2025-08-04
CONCOR,CONTAINER CORP OF IND LTD,2631944.0,16014.27,2025-08-04
CONCORDBIO,CONCORD BIOTECH LIMITED,138833.0,2314.43,2025-08-04
CONFIPET,CONFIDENCE PETRO IND LTD.,3264556.0,2097.45,2025-08-04
CONSOFINVT,CONSO. FIN. & HOLD. LTD.,1612.0,3.58,2025-08-04
CONSUMBEES,NIP IND ETF CONSUMPTION,194755.0,230.76,2025-08-04
CONSUMER,MIRAEAMC - CONSUMER,13338.0,1.54,2025-08-04
CONSUMIETF,ICICIPRAMC - ICICICONSU,147729.0,167.26,2025-08-04
CONTROLPR,CONTROL PRINT LIMITED,45607.0,304.71,2025-08-04
CORDSCABLE,CORDS CABLE INDUS LTD.,3369.0,6.85,2025-08-04
COROMANDEL,COROMANDEL INTERNTL. LTD,204482.0,4786.27,2025-08-04
COSMOFIRST,COSMO FIRST LIMITED,311254.0,3017.24,2025-08-04
CPCAP,CP CAPITAL LIMITED,2445.0,5.17,2025-08-04
CPSEETF,CPSE ETF,3755336.0,3256.96,2025-08-04
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,67494.0,4135.22,2025-08-04
CREATIVE,CREATIVE NEWTECH LIMITED,372392.0,2773.69,2025-08-04
CREDITACC,CREDITACCESS GRAMEEN LTD,391975.0,4508.94,2025-08-04
CREST,CREST VENTURES LIMITED,24883.0,107.79,2025-08-04
CRISIL,CRISIL LTD,50494.0,2591.25,2025-08-04
CRIZAC,CRIZAC LIMITED,21486.0,60.38,2025-08-04
CROMPTON,CROMPT GREA CON ELEC LTD,3168603.0,10644.71,2025-08-04
CSBBANK,CSB BANK LIMITED,479671.0,1695.18,2025-08-04
CSLFINANCE,CSL FINANCE LIMITED,10229.0,33.7,2025-08-04
CUB,CITY UNION BANK LTD,1223665.0,2192.67,2025-08-04
CUMMINSIND,CUMMINS INDIA LTD,174075.0,5768.39,2025-08-04
CUPID,CUPID LIMITED,17304252.0,17928.07,2025-08-04
CYBERTECH,CYBERTECH SYSTEMS & SOFTW,437.0,0.67,2025-08-04
CYIENT,CYIENT LIMITED,613846.0,7848.68,2025-08-04
CYIENTDLM,CYIENT DLM LIMITED,713018.0,3468.36,2025-08-04
DABUR,DABUR INDIA LTD,840196.0,4111.08,2025-08-04
DALBHARAT,DALMIA BHARAT LIMITED,103793.0,2099.12,2025-08-04
DALMIASUG,DALMIA BHARAT SUG IN LTD,376685.0,1409.74,2025-08-04
DAMCAPITAL,DAM CAPITAL ADVISORS LTD,1050297.0,2407.62,2025-08-04
DATAMATICS,DATAMATICS GLOBAL SER LTD,214924.0,1491.45,2025-08-04
DATAPATTNS,DATA PATTERNS INDIA LTD,433271.0,10065.64,2025-08-04
DAVANGERE,DAVANGERE SUGAR COMPANY L,134293.0,8.21,2025-08-04
DBCORP,D.B.CORP LTD,126902.0,292.82,2025-08-04
DBEIL,DEEPAK BUILDERS & ENG I L,122896.0,180.43,2025-08-04
DBL,DILIP BUILDCON LIMITED,794547.0,3532.16,2025-08-04
DBOL,DHAMPUR BIO ORGANICS LTD,31159.0,29.58,2025-08-04
DBREALTY,VALOR ESTATE LIMITED,2214209.0,4133.66,2025-08-04
DCAL,DISHMAN CARBO AMCIS LTD,37846.0,79.2,2025-08-04
DCBBANK,DCB BANK LIMITED,4184146.0,5215.36,2025-08-04
DCM,DCM LTD,5025.0,6.66,2025-08-04
DCMNVL,DCM NOUVELLE LIMITED,1658.0,3.27,2025-08-04
DCMSHRIRAM,DCM SHRIRAM LIMITED,84417.0,1110.92,2025-08-04
DCMSRIND,DCM SHRIRAM IND LTD,377568.0,714.14,2025-08-04
DCW,DCW LTD,4388444.0,3302.5,2025-08-04
DCXINDIA,DCX SYSTEMS LIMITED,2539997.0,6810.03,2025-08-04
DDEVPLSTIK,DDEV PLASTIKS IND LTD,279564.0,673.97,2025-08-04
DECCANCE,DECCAN CEMENTS LIMITED,182528.0,1679.2,2025-08-04
DEEDEV,DEE DEVELOPMENT ENG LTD,146859.0,421.7,2025-08-04
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,569228.0,6948.33,2025-08-04
DEEPAKNTR,DEEPAK NITRITE LTD,584448.0,11386.6,2025-08-04
DEEPINDS,DEEP INDUSTRIES LIMITED,572926.0,2624.52,2025-08-04
DELHIVERY,DELHIVERY LIMITED,1651301.0,5851.47,2025-08-04
DELTACORP,DELTA CORP LIMITED,7117831.0,6856.8,2025-08-04
DEN,DEN NETWORKS LTD,3259601.0,1232.76,2025-08-04
DENORA,DE NORA INDIA LIMITED,9906.0,95.01,2025-08-04
DENTA,DENTA WATER N INFRA SOL L,254870.0,715.41,2025-08-04
DEVIT,DEV INFO TECHNOLOGY LTD,7191.0,10.05,2025-08-04
DEVYANI,DEVYANI INTERNATIONAL LTD,5613105.0,9207.25,2025-08-04
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,947229.0,1493.52,2025-08-04
DHANBANK,DHANLAXMI BANK LIMITED,576181.0,168.39,2025-08-04
DHANI,DHANI SERVICES LIMITED,4572179.0,2832.02,2025-08-04
DHANUKA,DHANUKA AGRITECH LTD,85039.0,1317.05,2025-08-04
DHARMAJ,DHARMAJ CROP GUARD LTD,3369.0,8.31,2025-08-04
DHUNINV,DHUNSERI INVESTMENTS LTD,1756.0,29.73,2025-08-04
DIACABS,DIAMOND POWER INFRA LTD,1461014.0,2058.16,2025-08-04
DIAMINESQ,DIAMINES & CHEMICALS LTD,300.0,1.18,2025-08-04
DIAMONDYD,PRATAAP SNACKS LIMITED,604295.0,5810.22,2025-08-04
DIFFNKG,DIFFUSION ENGINEERS LTD,124287.0,378.71,2025-08-04
DIGIDRIVE,DIGIDRIVE DISTRIBUTORS L,2775.0,0.89,2025-08-04
DIGISPICE,DIGISPICE TECHNOLOGIES LT,16.0,0.0,2025-08-04
DIGITIDE,DIGITIDE SOLUTIONS LTD,317721.0,732.65,2025-08-04
DISHTV,DISH TV INDIA LTD.,818040.0,73.32,2025-08-04
DIVGIITTS,DIVGI TORQTRANSFER SYST L,19127.0,123.57,2025-08-04
DIVISLAB,DIVI S LABORATORIES LTD,159661.0,10110.71,2025-08-04
DIVOPPBEES,NIP IND ETF DIV OPP,172595.0,122.51,2025-08-04
DIXON,DIXON TECHNO (INDIA) LTD,149612.0,20511.48,2025-08-04
DLF,DLF LIMITED,3142973.0,24095.53,2025-08-04
DLINKINDIA,D-LINK INDIA LTD,419898.0,2017.06,2025-08-04
DMART,AVENUE SUPERMARTS LIMITED,276262.0,11176.36,2025-08-04
DMCC,DMCC SPECIALITY CHEMICALS,2050.0,6.3,2025-08-04
DODLA,DODLA DAIRY LIMITED,73987.0,907.97,2025-08-04
DOLATALGO,DOLAT ALGOTECH LIMITED,561647.0,497.24,2025-08-04
DOLLAR,DOLLAR INDUSTRIES LIMITED,191882.0,763.61,2025-08-04
DOMS,DOMS INDUSTRIES LIMITED,175284.0,3973.32,2025-08-04
DONEAR,DONEAR IND. LIMITED,27003.0,29.52,2025-08-04
DPABHUSHAN,D. P. ABHUSHAN LIMITED,15268.0,242.48,2025-08-04
DPSCLTD,DPSC LIMITED,41275.0,8.0,2025-08-04
DPWIRES,D P WIRES LIMITED,5281.0,14.41,2025-08-04
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,500.0,0.14,2025-08-04
DREAMFOLKS,DREAMFOLKS SERVICES LTD,65835.0,142.71,2025-08-04
DREDGECORP,DREDGING CORP OF INDIA,154402.0,918.88,2025-08-04
DRREDDY,DR. REDDY S LABORATORIES,694641.0,8088.37,2025-08-04
DSSL,DYNACONS SYS & SOLN LTD,85603.0,884.5,2025-08-04
DTIL,DHUNSERI TEA & IND. LTD.,3948.0,8.12,2025-08-04
DUCON,DUCON INFRATECHNOLOGIES L,99281.0,6.45,2025-08-04
DVL,DHUNSERI VENTURES LIMITED,18073.0,69.1,2025-08-04
DWARKESH,DWARIKESH SUGAR IND LTD,3287213.0,1716.9,2025-08-04
DYCL,DYNAMIC CABLES LIMITED,181273.0,699.33,2025-08-04
DYNAMATECH,DYNAMATIC TECHNOLOGIES,71020.0,4581.57,2025-08-04
DYNPRO,DYNEMIC PRODUCTS LIMITED,11028.0,16.39,2025-08-04
EASEMYTRIP,EASY TRIP PLANNERS LTD,71821899.0,8762.65,2025-08-04
EBBETF0430,EDELAMC - EBBETF0430,53.0,0.81,2025-08-04
EBBETF0431,EDELAMC - EBBETF0431,2.0,0.03,2025-08-04
EBBETF0433,EDELAMC - EBBETF0433,699.0,8.77,2025-08-04
ECAPINSURE,EDELAMC - ECAPINSURE,5199.0,1.17,2025-08-04
ECLERX,ECLERX SERVICES LTD,39078.0,1329.15,2025-08-04
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,211531.0,564.13,2025-08-04
EDELWEISS,EDELWEISS FIN SERV LTD,11091092.0,11304.14,2025-08-04
EGOLD,EDELAMC - EGOLD,122.0,0.11,2025-08-04
EICHERMOT,EICHER MOTORS LTD,150524.0,7864.16,2025-08-04
EIDPARRY,EID PARRY INDIA LTD,279757.0,2855.12,2025-08-04
EIEL,ENVIRO INFRA ENGINEERS L,3289511.0,7834.26,2025-08-04
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,51497.0,182.25,2025-08-04
EIHOTEL,EIH LIMITED,811232.0,2909.74,2025-08-04
EIMCOELECO,EIMCO ELECON (INDIA) LTD,11129.0,238.15,2025-08-04
EKC,EVEREST KANTO CYLINDERLTD,1129581.0,1519.13,2025-08-04
ELECON,ELECON ENG. CO. LTD,1320280.0,7708.47,2025-08-04
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7194631.0,8373.33,2025-08-04
ELECTHERM,ELECTROTHERM (I) LTD.,1949.0,21.66,2025-08-04
ELGIEQUIP,ELGI EQUIPMENTS LTD,632760.0,3240.3,2025-08-04
ELIN,ELIN ELECTRONICS LIMITED,8192.0,15.27,2025-08-04
ELLEN,ELLENBARRIE INDUS GASES L,4450.0,24.31,2025-08-04
EMAMILTD,EMAMI LIMITED,485665.0,2866.51,2025-08-04
EMAMIPAP,EMAMI PAPER MILLS LIMITED,18398.0,18.2,2025-08-04
EMBDL,EMBASSY DEVELOPMENTS LTD,32638194.0,38035.92,2025-08-04
EMCURE,EMCURE PHARMACEUTICALS L,130692.0,1606.16,2025-08-04
EMIL,ELECTRONICS MART IND LTD,2468202.0,3439.91,2025-08-04
EMKAY,EMKAY GLOBAL FIN SERV LTD,1635.0,4.2,2025-08-04
EMMBI,EMMBI INDUSTRIES LIMITED,1301.0,1.66,2025-08-04
EMSLIMITED,EMS LIMITED,1054660.0,6443.86,2025-08-04
EMUDHRA,EMUDHRA LIMITED,98831.0,728.79,2025-08-04
EMULTIMQ,EDELAMC - EMULTIMQ,53492.0,19.61,2025-08-04
ENDURANCE,ENDURANCE TECHNO. LTD.,106316.0,2532.65,2025-08-04
ENGINERSIN,ENGINEERS INDIA LTD,9351512.0,18845.62,2025-08-04
ENIL,ENTERTAIN NET. IND. LTD.,42109.0,67.8,2025-08-04
ENRIN,SIEMENS ENERGY INDIA LTD,26234.0,830.36,2025-08-04
ENTERO,ENTERO HEALTHCARE SOLU L,138901.0,1541.8,2025-08-04
EPACK,EPACK DURABLE LIMITED,1173933.0,4257.09,2025-08-04
EPIGRAL,EPIGRAL LIMITED,161331.0,2648.91,2025-08-04
EPL,EPL LIMITED,1646343.0,3618.24,2025-08-04
EQUAL50ADD,DSPAMC - DSPNEWETF,21345.0,66.73,2025-08-04
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,11862836.0,7424.6,2025-08-04
ERIS,ERIS LIFESCIENCES LIMITED,70293.0,1087.62,2025-08-04
ESABINDIA,ESAB INDIA LTD,5664.0,306.82,2025-08-04
ESAFSFB,ESAF SMALL FINANCE BANK L,1821438.0,622.86,2025-08-04
ESCORTS,ESCORTS KUBOTA LIMITED,168178.0,5479.24,2025-08-04
ESG,MIRAEAMC - MAESGETF,28101.0,11.39,2025-08-04
ESILVER,EDELAMC - ESILVER,22472.0,18.31,2025-08-04
ESSENTIA,INTEGRA ESSENTIA LIMITED,76596.0,1.9,2025-08-04
ESTER,ESTER INDUSTRIES LTD,354316.0,418.15,2025-08-04
ETERNAL,ETERNAL LIMITED,9601388.0,23156.84,2025-08-04
ETHOSLTD,ETHOS LIMITED,32087.0,823.49,2025-08-04
EUREKAFORB,EUREKA FORBES LIMITED,109972.0,636.47,2025-08-04
EVEREADY,EVEREADY INDS. IND.  LTD.,1118654.0,4244.62,2025-08-04
EVERESTIND,EVEREST INDUSTRIES LTD,14.0,0.19,2025-08-04
EVIETF,ICICIPRAMC - EVIETF,17396.0,4.34,2025-08-04
EVINDIA,MIRAEAMC - EVINDIA,293341.0,71.19,2025-08-04
EXCELINDUS,EXCEL INDUSTRIES LTD,33722.0,223.06,2025-08-04
EXICOM,EXICOM TELE SYSTEMS LTD,479019.0,762.46,2025-08-04
EXIDEIND,EXIDE INDUSTRIES LTD,6564138.0,26539.22,2025-08-04
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,41229.0,475.65,2025-08-04
EXXARO,EXXARO TILES LIMITED,72981.0,4.69,2025-08-04
FACT,FACT LTD,727218.0,6511.26,2025-08-04
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,27478.0,243.82,2025-08-04
FAZE3Q,FAZE THREE LIMITED,10902.0,64.77,2025-08-04
FCL,FINEOTEX CHEMICAL LIMITED,739922.0,1911.82,2025-08-04
FCSSOFT,FCS SOFTWARE SOLN. LTD.,131973.0,4.9,2025-08-04
FDC,FDC LIMITED,387375.0,1809.74,2025-08-04
FEDERALBNK,FEDERAL BANK LTD,4387675.0,8332.7,2025-08-04
FEDFINA,FEDBANK FINANCIAL SER L,2196286.0,2426.25,2025-08-04
FIBERWEB,FIBERWEB INDIA LIMITED,3200.0,1.54,2025-08-04
FIEMIND,FIEM INDUSTRIES LIMITED,55130.0,872.25,2025-08-04
FILATEX,FILATEX INDIA LTD,2575330.0,1181.6,2025-08-04
FILATFASH,FILATEX FASHIONS LIMITED,165989.0,1.18,2025-08-04
FINCABLES,FINOLEX CABLES LTD,844551.0,7867.29,2025-08-04
FINEORG,FINE ORGANIC IND. LTD.,26627.0,1242.72,2025-08-04
FINIETF,ICICIPRAMC-ICICIFIN,709483.0,186.12,2025-08-04
FINOPB,FINO PAYMENTS BANK LTD,1139924.0,3099.81,2025-08-04
FINPIPE,FINOLEX INDUSTRIES LTD,2737223.0,5741.61,2025-08-04
FIRSTCRY,BRAINBEES SOLUTIONS LTD,1586022.0,5434.37,2025-08-04
FISCHER,FISCHER MEDICAL VENTURE L,1000.0,9.74,2025-08-04
FIVESTAR,FIVE-STAR BUS FIN LTD,952720.0,6045.36,2025-08-04
FLAIR,FLAIR WRITING INDUST LTD,319177.0,1038.11,2025-08-04
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,354380.0,12508.55,2025-08-04
FMCGIETF,ICICIPRAMC - ICICIFMCG,2039161.0,1150.63,2025-08-04
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,121160.0,619.79,2025-08-04
FOODSIN,FOODS & INNS LIMITED,14650.0,16.45,2025-08-04
FORCEMOT,FORCE MOTORS LIMITED,75452.0,10926.93,2025-08-04
FORTIS,FORTIS HEALTHCARE LTD,440183.0,2652.85,2025-08-04
FOSECOIND,FOSECO INDIA LTD,2716.0,137.35,2025-08-04
FSL,FIRSTSOURCE SOLU. LTD.,2334857.0,7713.03,2025-08-04
FUSION,FUSION FINANCE LIMITED,1575072.0,3755.21,2025-08-04
GABRIEL,GABRIEL INDIA LTD,281452.0,2386.98,2025-08-04
GAEL,GUJARAT AMBUJA EXPORTS LT,1877008.0,2047.97,2025-08-04
GAIL,GAIL (INDIA) LTD,16843972.0,29348.03,2025-08-04
GALAPREC,GALA PRECISION ENG LTD,48249.0,419.03,2025-08-04
GALAXYSURF,GALAXY SURFACTANTS LTD,26590.0,624.6,2025-08-04
GALLANTT,GALLANTT ISPAT LIMITED,80782.0,508.22,2025-08-04
GANDHAR,GANDHAR OIL REFINE IND L,700443.0,1230.0,2025-08-04
GANDHITUBE,GANDHI SPL. TUBES LTD,12296.0,92.1,2025-08-04
GANECOS,GANESHA ECOSPHERE LIMITED,111692.0,1600.47,2025-08-04
GANESHBE,GANESH BENZOPLAST LIMITED,384013.0,453.74,2025-08-04
GANESHHOUC,GANESH HOUSING CORP LTD,471594.0,4362.93,2025-08-04
GARFIBRES,GARWARE TECH FIBRES LTD,61245.0,484.33,2025-08-04
GARUDA,GARUDA CONSTRUCT N ENG L,376191.0,575.16,2025-08-04
GATEWAY,GATEWAY DISTRIPARKS LTD,3695376.0,2528.46,2025-08-04
GEECEE,GEECEE VENTURES LIMITED,1750.0,6.22,2025-08-04
GEEKAYWIRE,GEEKAY WIRES LIMITED,3745.0,3.01,2025-08-04
GENESYS,GENESYS INTL CORPN LTD,544213.0,3534.41,2025-08-04
GENSOL,GENSOL ENGINEERING LTD,50.0,0.02,2025-08-04
GENUSPAPER,GENUS P&B LIMITED,239519.0,52.18,2025-08-04
GENUSPOWER,GENUS POWER INFRASTRU LTD,3450461.0,11638.5,2025-08-04
GEOJITFSL,GEOJIT FINANCIAL SER L,1840126.0,1317.67,2025-08-04
GEPIL,GE POWER INDIA LIMITED,495125.0,1320.29,2025-08-04
GESHIP,THE GE SHPG.LTD,1203309.0,11954.41,2025-08-04
GFLLIMITED,GFL LIMITED,36118.0,22.97,2025-08-04
GHCL,GHCL LIMITED,344956.0,2014.17,2025-08-04
GHCLTEXTIL,GHCL TEXTILES LIMITED,126723.0,102.63,2025-08-04
GICHSGFIN,GIC HOUSING FINANCE LTD,1244583.0,2473.4,2025-08-04
GICRE,GENERAL INS CORP OF INDIA,2487019.0,9349.78,2025-08-04
GILLETTE,GILLETTE INDIA LTD,19330.0,1875.5,2025-08-04
GILT5YBEES,RELCAPAMC - NETFGILT5Y,6285.0,2.7,2025-08-04
GIPCL,GUJ IND POW CO. LTD,2300370.0,4519.17,2025-08-04
GLAND,GLAND PHARMA LIMITED,226448.0,4368.2,2025-08-04
GLAXO,GLAXOSMITHKLINE PHARMA LT,86739.0,2586.39,2025-08-04
GLENMARK,GLENMARK PHARMACEUTICALS,233884.0,4308.0,2025-08-04
GLOBALVECT,GLOBAL VEC HELICORP LTD,1364.0,3.28,2025-08-04
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,10328.0,8.32,2025-08-04
GLOBUSSPR,GLOBUS SPIRITS LTD,131931.0,1282.39,2025-08-04
GLOSTERLTD,GLOSTER LIMITED,379.0,3.06,2025-08-04
GMBREW,G M BREWERIES LTD,139085.0,1002.94,2025-08-04
GMDCLTD,GUJARAT MINERAL DEV CORP,6228527.0,24523.76,2025-08-04
GMMPFAUDLR,GMM PFAUDLER LIMITED,180278.0,2219.99,2025-08-04
GMRAIRPORT,GMR AIRPORTS LIMITED,20435563.0,16333.29,2025-08-04
GMRP&UI,GMR POW AND URBAN INFRA L,6202356.0,6145.68,2025-08-04
GNA,GNA AXLES LIMITED,166508.0,569.33,2025-08-04
GNFC,GUJ NAR VAL FER & CHEM L,1984850.0,10657.3,2025-08-04
GOACARBON,GOA CARBON LIMITED,30470.0,153.56,2025-08-04
GOCLCORP,GOCL CORPORATION LIMITED,269891.0,669.88,2025-08-04
GOCOLORS,GO FASHION INDIA LTD,124270.0,975.57,2025-08-04
GODAVARIB,GODAVARI BIOREFINERIES L,2636.0,8.24,2025-08-04
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,210959.0,17787.26,2025-08-04
GODIGIT,GO DIGIT GENERAL INS LTD,302540.0,975.75,2025-08-04
GODREJAGRO,GODREJ AGROVET LIMITED,584785.0,4137.78,2025-08-04
GODREJCP,GODREJ CONSUMER PRODUCTS,283378.0,3446.5,2025-08-04
GODREJIND,GODREJ INDUSTRIES LTD,247190.0,2773.25,2025-08-04
GODREJPROP,GODREJ PROPERTIES LTD,957891.0,20899.99,2025-08-04
GOKEX,GOKALDAS EXPORTS LTD.,879190.0,7466.2,2025-08-04
GOKUL,GOKUL REFOILS & SOLV LTD,21279.0,9.15,2025-08-04
GOKULAGRO,GOKUL AGRO RESOURCES LTD,259847.0,713.81,2025-08-04
GOLD1,KOTAK GOLD ETF,184414.0,143.31,2025-08-04
GOLD360,360ONEAMC - GOLD360,218.0,0.21,2025-08-04
GOLDBEES,NIP IND ETF GOLD BEES,5526320.0,3930.68,2025-08-04
GOLDCASE,ZERODHAAMC - GOLDCASE,602980.0,87.81,2025-08-04
GOLDETF,MIRAEAMC - MAGOLDETF,197465.0,174.05,2025-08-04
GOLDETFADD,DSPAMC - DSPGOLDETF,2184.0,1.98,2025-08-04
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1463324.0,5147.36,2025-08-04
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,918022.0,605.25,2025-08-04
GOLDSHARE,UTI GOLD ETF,849058.0,617.06,2025-08-04
GOODLUCK,GOODLUCK INDIA LIMITED,779218.0,7154.97,2025-08-04
GOPAL,GOPAL SNACKS LIMITED,435005.0,1550.17,2025-08-04
GOYALALUM,GOYAL ALUMINIUMS LIMITED,1360.0,0.11,2025-08-04
GPIL,GODAWARI POW & ISP LTD,7002458.0,12632.62,2025-08-04
GPPL,GUJARAT PIPAVAV PORT LTD,8535164.0,16714.73,2025-08-04
GPTHEALTH,GPT HEALTHCARE LIMITED,389355.0,622.35,2025-08-04
GPTINFRA,GPT INFRAPROJECTS LTD,79073.0,103.46,2025-08-04
GRANULES,GRANULES INDIA LIMITED,2621088.0,12522.32,2025-08-04
GRAPHITE,GRAPHITE INDIA LTD,1992291.0,10153.22,2025-08-04
GRASIM,GRASIM INDUSTRIES LTD,381237.0,9881.28,2025-08-04
GRAVITA,GRAVITA INDIA LIMITED,639920.0,10854.94,2025-08-04
GREAVESCOT,GREAVES COTTON LTD.,5303517.0,10428.65,2025-08-04
GREENLAM,GREENLAM INDUSTRIES LTD.,60796.0,160.29,2025-08-04
GREENPANEL,GREENPANEL INDUSTRIES LTD,188606.0,558.93,2025-08-04
GREENPLY,GREENPLY INDUSTRIES LTD,355069.0,1077.12,2025-08-04
GREENPOWER,ORIENT GREEN POWER CO LTD,3433265.0,448.19,2025-08-04
GRINDWELL,GRINDWELL NORTON LIMITED,77639.0,1241.65,2025-08-04
GRINFRA,G R INFRAPROJECTS LIMITED,101104.0,1253.94,2025-08-04
GRMOVER,GRM OVERSEAS LIMITED,1515260.0,5271.64,2025-08-04
GROWWDEFNC,GROWWAMC - GROWWDEFNC,858181.0,662.58,2025-08-04
GROWWEV,GROWWAMC - GROWWEV,222238.0,62.1,2025-08-04
GROWWGOLD,GROWWAMC - GROWWGOLD,26016.0,25.09,2025-08-04
GROWWLIQID,GROWWAMC - GROWWLIQID,2102.0,2.05,2025-08-04
GROWWLOVOL,GROWWAMC - GROWWLOVOL,10.0,0.0,2025-08-04
GROWWMOM50,GROWWAMC - GROWWMOM50,287001.0,28.18,2025-08-04
GROWWN200,GROWWAMC - GROWWN200,35195.0,3.74,2025-08-04
GROWWNET,GROWWAMC - GROWWNET,1016.0,0.1,2025-08-04
GROWWRAIL,GROWWAMC - GROWWRAIL,723119.0,251.66,2025-08-04
GROWWSLVR,GROWWAMC - GROWWSLVR,16342.0,17.98,2025-08-04
GRPLTD,GRP LIMITED,2949.0,76.56,2025-08-04
GRSE,GARDEN REACH SHIP&ENG LTD,700742.0,16702.12,2025-08-04
GRWRHITECH,GARWARE HI-TECH FILMS LTD,111563.0,3607.32,2025-08-04
GSEC10IETF,ICICIPRAMC - ICICI10GS,191.0,0.49,2025-08-04
GSEC10YEAR,MIRAEAMC - MAGS813ETF,102.0,0.03,2025-08-04
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,3070.0,1.93,2025-08-04
GSFC,GUJ STATE FERT & CHEM LTD,7055439.0,14283.26,2025-08-04
GSLSU,GLOBAL SURFACES LIMITED,397487.0,536.34,2025-08-04
GSPL,GUJARAT STATE PETRO LTD,781707.0,2501.67,2025-08-04
GSS,GSS INFOTECH LIMITED,759645.0,516.29,2025-08-04
GTL,GTL LTD,98819.0,12.55,2025-08-04
GTLINFRA,GTL INFRA.LTD,8565725.0,151.12,2025-08-04
GTPL,GTPL HATHWAY LIMITED,29820.0,37.99,2025-08-04
GUFICBIO,GUFIC BIOSCIENCES LTD.,109641.0,376.64,2025-08-04
GUJALKALI,GUJARAT ALKALIES & CHEM,357919.0,2215.78,2025-08-04
GUJAPOLLO,GUJ. APOLLO IND. LTD.,1072.0,5.13,2025-08-04
GUJGASLTD,GUJARAT GAS LIMITED,554434.0,2615.02,2025-08-04
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,759819.0,2619.8,2025-08-04
GULFOILLUB,GULF OIL LUB. IND. LTD.,214228.0,2482.72,2025-08-04
GULFPETRO,GP PETROLEUMS LIMITED,32166.0,15.66,2025-08-04
GULPOLY,GULSHAN POLYOLS LIMITED,255930.0,440.65,2025-08-04
GVKPIL,GVK POW. & INFRA LTD.,20000.0,1.93,2025-08-04
GVT&D,GE VERNOVA T&D INDIA LTD,81834.0,1894.92,2025-08-04
HAL,HINDUSTAN AERONAUTICS LTD,2995903.0,129683.97,2025-08-04
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2973585.0,19969.74,2025-08-04
HAPPYFORGE,HAPPY FORGINGS LIMITED,26983.0,204.02,2025-08-04
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,343900.0,1610.17,2025-08-04
HARRMALAYA,HARRISON MALAYALAM LTD,8700.0,18.96,2025-08-04
HARSHA,HARSHA ENGINEERS INT LTD,1086134.0,4840.95,2025-08-04
HATHWAY,HATHWAY CABLE & DATACOM,22849340.0,3500.76,2025-08-04
HATSUN,HATSUN AGRO PRODUCT LTD.,46901.0,440.61,2025-08-04
HAVELLS,HAVELLS INDIA LIMITED,891784.0,13440.97,2025-08-04
